Название,Родительская категория>Подкатегория>Подподкатегория,Артикул,ЦенаRUB,
"Насадка для смесителя (миксера) BIHUI, арт.MPGZ120",Миксер строительный/дрель-миксер,MPGZ120,1 143.58,"https://dlt.by/image/catalog/easyphoto/4304/nasadka-dlya-smesitelya-miksera-bihui-art-mpgz120-3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Гидроизоляционная лента DLT (оранжевая), 300 г/см², рулон 12.5 см * 10 м, арт.3574",Новинки в нашем ассортименте,3574,0.00,"https://dlt.by/image/catalog/easyphoto/4326/gidroizolyatsionnaya-lenta-dlt-oranzhevaya-300-g-sm-rulon-12-5-sm-10-m-art-3574-3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Тарелка для шлифмашины MAX-XT, жесткая, арт.3353",Шлифовальные машины для стен/потолков и пола,3353,1 504.71,"https://dlt.by/image/catalog/easyphoto/4257/tarelka-dlya-shlifmashiny-max-xt-srednyaya-zhestkost-4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Диск алмазный BIHUI 115мм, арт.DCBG115",Алмазная оснастка>Алмазные диски>Алмазные диски по керамике/керамограниту/граниту/мрамору,DCBG115,511.60,"https://dlt.by/image/catalog/easyphoto/4287/disk-almaznyy-bihui-115-mm-art-dcbg115-5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Кнопочный механизм для инсталляции, арт.3886",Бренды>Оборудование и приспособления для укладки плитки DLT ,3886,11 586.28,"https://dlt.by/image/catalog/easyphoto/4359/knopochnyy-mehanizm-dlya-installyatsii-art-3886-3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Запасная насадка для пылесоса BIHUI, арт.VCH30-02",Запчасти>Пылесосы>BIHUI VCH30,VCH30-02,601.88,"https://dlt.by/image/catalog/easyphoto/4150/zapasnaya-nasadka-dlya-pylesosa-bihui-art-vch30-02-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Электрическая присоска BIHUI с АВТО подкачкой, для гладкой и рельефной поверхности, арт.LFBSL ",Инструмент для укладки плитки>Присоски для плитки и стекла>Электрические присоски и поршни,LFBSL,21 667.84,"https://dlt.by/image/catalog/easyphoto/4148/prisoska-elektricheskaya-bihui-s-avto-podkachkoy-art-lfbsl-11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
" Набор гребенок BIHUI (8 предметов), арт.PTSJA8",Инструмент для укладки плитки>Гребенки>Наборы,PTSJA8,4 724.79,"https://dlt.by/image/catalog/easyphoto/4149/nabor-grebenok-bihui-8-predmetov-art-ptsja8-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Диск алмазный шлифовальный универсальный BIHUI #120, арт.DPS120",Алмазная оснастка>Алмазные диски>Чашки алмазные шлифовальные (алмазные фрезы),DPS120,6 018.85,"https://dlt.by/image/catalog/easyphoto/4151/disk-almaznyy-shlifovalnyy-universalnyy-bihui-art-dpf120-5.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Диск алмазный шлифовальный универсальный BIHUI #60, арт.DPS060",Алмазная оснастка>Алмазные диски>Чашки алмазные шлифовальные (алмазные фрезы),DPS060,6 470.26,"https://dlt.by/image/catalog/easyphoto/4152/disk-almaznyy-shlifovalnyy-universalnyy-bihui-60-art-dps060-7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
